"ID","용역명","용역기간(시작)","용역기간(끝)","용역기관","필요성","연구개요"
"974","배기가스 과다배출 노후경유차량의 운행제한 및 공해화 촉진을 위한 실행방안 연구(학술용역)","2007-04-11","2007-10-31","서울특별시시정개발연구원","서울시 대기질 개선방안의 일환으로 추진 중인 경유차량 운행제한 방안에 대한 환경영향 분석 기술적 타당성 구체적 실행방안 등 전문적인 연구?검토를 위해 학술용역을 실시코자 함","&#9702; 운행제한의 법적근거 검토 및 환경적 측면의 합리적 논리 개발 &#9702; 운행제한구역 설정 제한대상차량 기준 단속방법 등 구체적 시행방안 검토 &#9702; 운행제한에 대한 타당성?효과성 분석 &#9702; 시민설득 및 사회적 합의 도출 전략 연구"
"1164","사교육비 실태분석 및 경감 대책 학술연구 용역","2007-03-30","2008-04-30","시정개발연구원","ㅇ 서울시 교육지원 사업의 기초자료 분석 및 적용 ㅇ 사교육 환경이 학생 및 가정 사회에 부정적인 영향 초래 ㅇ 사교육비 증가의 원인 분석 필요 ㅇ 사교육비 경감을 통해 학생들의 공정한 능력 개발 기회 부여","서울지역 사교육비 증가 실태와 원인을 분석하여 서울시가 수행 할 수 있는 합리적인 사교육비 경감 및 해소 대책을 수립하여 사교육분야의 교육 격차해소 및 우수인재 양성분야에 교육지원 강화."
"1025","도시고속도로 진출입체계 종합정비방안 연구","2007-03-14","2008-07-30","대표 제타룡","ㅇ 도시고속도로는 일반도로와의 진출입 구간에서 만성적 교통정체 현상이 유발되고 도시고속도로 소통기능이     저하되고 있어 이로 인한 원인을 파악하여 개선할 필요가 있음 ㅇ 도시고속도로의 본래 기능을 회복시키고 알기 쉽고 명확한 진출입체계 구축이 필요","ㅇ 서울시 도시고속도로를 대상으로 구간별 교통수요를 파악한 후 진출입시설 구조개선 및 증설 검토 ㅇ 도시고속도로와 일반도로와의 진출입 도로 설계수준 및 교통운영지침을 설정하고 설계수준에 미흡한     진출입 시설을 대상으로 도로정비 및 교통규제 운영방안을 제시"
"1004","서울시 빗물관리 기본계획","2007-03-06","2007-12-27","(재)서울특별시시정개발연구원","○ 도시화에 따른 불투수면의 증가로 빗물의 토양 침투량 감소에    따른 지하수고갈 하천 건천화 침수피해 도시 열섬화 현상 등의    발생을 최소화하고  ○ 전국 자치단체 최초로 ‘빗물관리에 관한 조례’ 제정(‘05.12.29)과  관련하여 빗물관리정책을 종합적이고 체계적으로 추진하고 빗물의 효율적 이용을 도모하여 ○ 하천 유지용수 증대 미래 지하 수자원 확보 침수피해 방지 등으로 재해예방 및 환경보전으로 서울을 국제적인 물순환 환경도시로 조성하는데 기여하고자 함.","○ 연구근거 : 서울시 빗물관리에 관한조례 제3조 ○ 연구명칭 : 서울시 빗물관리기본계획 ○ 연구방법 : 정기 학술연구용역"
"1145","선택적복지제도 평가 및 활성화방안","2007-02-28","2007-05-31","서울시정개발연구원","○ 객관적이고 지속적인 복지제도 평가시스템 구축  ○ 직원들의 복지요구 성향에 대한 분석 ○ 복지카드 및 복지관리 위탁업체의 효율적 관리시스템 구축 ○ 복지마인드 함양에 관한 의식고취","○ 목    적    2004년부터 서울시 공무원 복지의 일환으로 시행해온 선택적 복지제도 운영 4년차 시점에 이르러 그    동안의 운영 결과를 평가하고 향후 객관적인 기준에 의거 선택적복지제도를 운영하고자 함 ○ 연구내용   - 선택적복지제도 운영기준의 확립   - 직원복지 요구파악을 통한 선택적복지제도 발전방향 제시   - 장기적 복지제도 운영에 관한 대안제시"
"1016","도시고속도로 교통관리시스템 효과분석 및 평가","2007-02-21","2007-12-20","도시교통부","&#9702; '02년 도시고속도로 교통관리시스템 구축 이후 현재까지 시스템 효율성에 대한 종합적 평가가 이루어지지 않아 체계적이고 종합적인 효과분석 필요  &#9702; 도시고속도로 ITS사업에 대해 교통특성을 고려한 효과적인 평가지침과 방법론을 마련하여 기 기축 및 향후 구축 시스템에 대한  모니터링 체계 구축  &#9702; 객관적 효과분석을 토대로 시스템의 운영 및 기능개선 방안 마련으로 기존 시스템 사업효과 극대화 및 향후 확대사업 추진방향 정립","&#9702; 목 적   - 도시고속도로 교통관리시스템 구축 이후 현재까지 시스템운영에 대한 종합적 평가가 이루어지지 않아 체계적인 평가?검증을 통해 사업 운영개선 및 향후 발전방안을 마련코자 함 &#9702; 내 용   - 도시고속도로 교통관리시스템 현황 분석   - 국내외 ITS사업 평가사례 조사   - 도시고속도로 교통관리시스템 평가 효과척도 선정   - 도시고속도로 교통관리시스템 평가 및 모니터링 방법론 정립   - 도시고속도로 교통관리시스템 평가      ? 시스템 운영 사전?사후 비교평가      ? 시스템의 적정성 및 효율성      ? 시스템 투자효과      ? 사회경제적 파급효과    - 모니터링 결과 및 개선방안 도출      ? 정보제공/관리의 유효성과 효과증진방안      ? 타기관 교통관리시스템과의 연계방안      ? U-Transportation과 연계한 교통관리시스템 발전방향"
"1012","측량기준점 정비 및 활용대책 추진방안","2007-02-07","2007-07-07","디지털도시부","&#9702;현재의 지적측량은 1910년 동경측지계를 기준으로 설치한 측량기준점이 기초하고 있어 정확도가 낮고     망실?파손 등에 의해 정확한 측량에 제약이 많음 &#9702;동경측지계는 일본 지형에 맞춘 지역좌표계로 우리나라 지형에 부적합하며 세계측지계와 차이가 발생     - 남동방향으로 약 365m 편차 발생 &#9702;각종 측량기준점(지적측량기준점 일반측량기준점 기타기준점 등)의 성과통일 및 일원화 필요 &#9702;지적측량시장의 개방 및 토지의 효율적인 관리와 소유권보호를 위하여 토지경계에 대한 정확한 공간좌표가   필요","&#9702;목   적   측량기준점의 관리체계의 일원화를 통하여 세계측지계 도입 기반을 조성함과 아울러 GPS에 의한        측량기준점 정비를 통하여 정확한 지적측량 성과를 유지함으로써 토지소유권 보호에 기여  &#9702;주요내용    - 지적측량기준점과 다른 기준점 성과의 연계 활용방안     ?측량기준점 공동 활용을 위한 관리체계의 일원화     ?지적측량기준점에 대한 세계측지좌표계 전환방안     ?지적측량기준점과 다른 기준점 성과의 공동 활용방안     - 지적측량기준점 표고 산출 방안     ?GPS TS Level 등에 의한 3차원 좌표취득 방법   - 신기술 도입에 따른 측량기준점 관리 효율화 방안     ?측량기준점에 RFID 기술 도입 방안     ?VRS-RTK GPS 측량을 기준점에 도입하는 방안   - 웹 서비스 및 정보네트워크 서비스 제공범위 등"
"1003","서남물재생센터 운영평가위탁비재산정 등 관리방안 연구용역","2007-01-29","2007-05-18","(재)한국산업관계연구원","민간위탁중인 서남물재생센터에 대하여 2차 위탁기간 만료가 도래됨에 따라 위탁기간 동안의 운영 전반에 대한 운영실적 평가 및 위탁비를 재산정하고 민간위탁시 도출된 문제점을 보완하여 적정 관리.운영방안 강구","ㅇ 서남물재생센터 운영 전반에 대한   -위탁기간 동안의 운영실적 평가   -위탁관리비 재산정   -문제점 분석 및 수탁자 선정 등 적정 관리.운영방안 연구"
"1124","한강시민공원 매점 재배치 및 운영 방안","2006-12-27","2007-06-11","서울시정개발연구원","○ 세계적 수준의 질 높은 서비스 제공과 쾌적한 공원환경조성을  위해 매점 재배치 및 운영개선 방안    ○ 지구사무소별 특성에 부합하는 매점 재배치 방안     ○ 한강시민공원 방문객에 대한 서비스 제고 방안   ○ 매점운영의 투명화?효율화 방안 확보   ○ 현재 라면음료수등 잡화위주 판매에 대한 문제점파악 국?내외 유사 테마파크등의 점시설서비스수준계약방법 운영방법 임대료 실태등을 비교분석 한강시민공원에 맞는 방안    ○ 한강이용객의 주요동선과 매점등에 대한 이용객 대상층을 조사하여 이에 부응하는 업종 재배치","○ 한강시민공원에 맞는 최적의 매점운영자 선정방안 연구  ○ 한강시민공원내 매점의 현황 및 문제점 분석  ○ 지구사무소별 매점 적정 재배치 계획 수립  ○ 매점운영의 서비스 제고 및 운영효율화 방안  ○ 현재 라면음료수등 잡화위주 판매에 대한 문제점 국내?외 유사 테마파크등의 매점메뉴매점시설 서비스수준 계약방법 운영방법 임대료 실태등을 비교분석 한강시민 공원에 맞는 방안   ○ 한강이용객의 주요동선과 매점등에 대한 이용객 대상층을 조사하여 이에 부응하는 업종 재배치  ○ 기타 매점운영을 합리화하기 위한 방안"
"763","한성백제박물관건립 타당성조사 및 기본계획연구","2006-11-07","2007-04-06","산학협력단(서울학연구소)","' 한성백제박물관 건립을 위한 건립타당성 조사용역을 시행하여 객관성 및 타당성을 확보하고 향후    재정투융자 심사 및 국비 보조사업 및 한성백제박물관 건립기초자료로 활용","' 한성백제박물관 건립사업의 타당성 검토 ' 한성백제사 및 한국고대사 분야의 전문 연구기관 및 대중역사교육기관 설립의 필요에 따른 운영방안 제시 ' 건물의 입지 및 건축규모 사업비 및 사업기건의 적정성 검토 ' 박물관 운영에 따른 적정한 기구 및 인력규모 산정 분석 ' 박물관 건축규모의 검토연구 및 재원분석 등"
"975","대기질 개선을 위한 노후경유자동차 처리방안 기본연구","2006-11-03","2007-01-31","서울특별시시정개발연구원","서울의 대기질(PM10)을 획기적으로 개선 위한 노후경유자동차 처리방안에 대해 분야별 및 주요쟁점 기본 연구","&#9702; 저공해화 기본방향 설정 &#9702; 경유자동차 조기 대?폐차 지원 방안 &#9702; 노후경유차량 운행제한 도입의 기본방향 설정 &#9702; 저공해화 촉진을 위한 그린세제 도입 방안"
"1008","서울시 승용차요일제 시행효과 분석 및 발전방안 연구용역","2006-11-01","2007-04-29","도시교통부","ㅇ 승용차요일제 추진 3년이 되었으나 실질적인 교통량 감축 및 대기오염과 에너지 절감효과에 대한 정확한      분석자료 미비 ㅇ 이에 따라 조사결과를 바탕으로 교통환경측면의 효과평가지표를 설정적용한 효과분석 결과를 토대로 ㅇ 현행 승용차요일제 시행상 문제점을 검토하여 시민의 자발적인 참여유도 등 발전방안의 제시를 통해 교통      및 대기환경 개선에 기여코자 함","ㅇ 승용차요일제의 운영성과(참여율 실제 준수율 등)에 대한 적정 조사방법 및 효과분석(교통 및 환경측면)      평가척도를 정립하여 ㅇ 승용차요일제 추진에 따른 실질적 효과를 분석하고 이를 토대로 향후 발전방안을 마련하여 대기질 개선을      도모코자 함"
"723","서울특별시 10개년 도시철도 기본계획","2006-06-30","2007-08-29","도시교통연구부","&#9702; 민간투자사업으로 제안된 경전철 사업의 체계적인 추진방안 모색   - 자치구별로 검토되어 제안된 경전철 민자사업의 서울시 전체 대중교통망 구축차원에서의 종합적인 검토    - 사업별 최적노선 및 차량시스템 우선순위 투자시기 추진방안 등  에 대한 구체적인 추진계획 수립   - 민자사업에 대한 합리적인 재정지원 기준마련  &#9702; 변화된 여건을 반영하여 도시철도망 중장기 기본계획 수립   - 기존 도시철도 중장기 기본계획(2001) 재검토 및 보완  &#9702; 도시철도사업에 대한 국고지원 근거 마련","&#9702; 자치구별로 제안된 경전철 민간투자사업을 서울시 전체적인 차원에서 검토하고 &#9702; 변화된 교통여건을 반영하여 10년 단위의 체계적인 도시철도 중장기 기본계획을 수립하기 위함"
